stage,trial,best_iteration,boosting_type,num_leaves,max_depth,learning_rate,min_child_samples,subsample,subsample_freq,colsample_bytree,reg_alpha,reg_lambda,min_split_gain,val_auc,val_prauc,val_recall_at_fpr,val_fpr,val_threshold
lightgbm,41,2421,gbdt,48,4,0.005947409342339085,78,0.8367323582430135,1,0.7286866997646168,0.001354513255328675,2.0918200402308484e-07,6.5316349455761165e-06,0.8906661436457954,0.1595018918141827,0.5331288343558283,0.0494763865588938,0.7707693645936428
lightgbm,42,2421,gbdt,49,4,0.0059955261996307825,77,0.8478203776799625,1,0.7472182512629267,0.0004613156220501132,7.771573397826733e-07,4.6762084339258054e-05,0.8909530605141698,0.15951791978191904,0.5325153374233129,0.04997839459102232,0.770008542214174
lightgbm,43,2978,gbdt,47,4,0.005831306067901703,102,0.8461422665090765,1,0.7413315119267839,0.0003116407489284334,5.392267745505133e-07,5.514512185358631e-05,0.8908693795138619,0.16046840477479304,0.5331288343558283,0.0498703675461339,0.769745896369473
lightgbm,44,3182,gbdt,47,4,0.005096564059765583,106,0.8425124937233988,1,0.7130732845807886,0.00045979708847343633,9.917106068390493e-07,1.2118019274365583e-05,0.8907417352878158,0.16002187386975084,0.5306748466257669,0.04994662193076102,0.7689368501519808
lightgbm,45,2479,gbdt,57,4,0.006063215343812146,137,0.8157707777845117,1,0.6841658190268047,7.271460050095778e-05,6.986548455553473e-06,4.419130362110158e-06,0.8908671300874852,0.16045099290406584,0.5331288343558283,0.04974327690508871,0.7701098689421788
lightgbm,46,1209,gbdt,63,6,0.008052797657155551,131,0.7608742470731585,1,0.6619031011443747,9.041130832263905e-05,7.1287130938641405e-06,4.083638628605094e-06,0.8872844800027945,0.15349040988346502,0.5233128834355828,0.04985765848202938,0.7400379849657109
lightgbm,47,2271,gbdt,78,4,0.007143120653618724,165,0.821702505397788,1,0.6906024968229898,0.0028679934252027407,3.709918874568316e-05,0.0002612784080101369,0.8908049999173521,0.16052910063044828,0.5300613496932516,0.04999110365512684,0.7694211279787248
lightgbm,48,1141,gbdt,38,-1,0.008800547963162143,158,0.7887277843497553,1,0.7215959033697187,0.061803152010601416,3.3699523204316435e-06,2.555963650204896e-05,0.8878432343959983,0.15766501295937094,0.5245398773006135,0.04973692237303645,0.7571580608431566
lightgbm,49,1541,gbdt,61,10,0.005875843161394577,196,0.8080641241886407,1,0.692354599967552,0.007532952876581488,3.248693778492991e-08,4.84240858412896e-06,0.8877207595622844,0.15550677130369614,0.5276073619631901,0.049628895328148036,0.7373202547668645
lightgbm,50,2404,gbdt,114,4,0.006939464753032483,101,0.6623404302918054,1,0.7977349004872156,2.1397626597132398e-05,1.4311960580662138e-05,2.3911051693704676e-07,0.8907905053466953,0.15973825308791445,0.5325153374233129,0.049787758629454525,0.7705025354203638
lightgbm,51,3103,gbdt,52,4,0.005084317681930259,86,0.857152768102307,1,0.7412764588317067,0.0003397597392811283,4.2426120313331556e-07,4.6289325660280044e-05,0.8907429438184514,0.15966648179921478,0.5343558282208589,0.04964795892430481,0.770070787793994
lightgbm,52,2556,gbdt,53,4,0.005224546244596709,134,0.7697554324780567,1,0.7404007745807474,7.15390667942937e-05,3.824075901993735e-07,1.6171023246581765e-05,0.8908942284631265,0.16061320877851681,0.5343558282208589,0.049889431142290684,0.7694259498465601
lightgbm,53,2868,gbdt,39,4,0.005073566157292284,132,0.722322140129168,1,0.7353410680956105,5.8883943459195986e-05,1.8350656646227278e-06,4.825609727962816e-05,0.8907539024623773,0.16077309542198592,0.5343558282208589,0.04985765848202938,0.770276078854066
lightgbm,54,2874,gbdt,38,4,0.0052150628007806305,153,0.7280605613095177,1,0.7415111369546356,0.0002918148383246337,1.866902495598746e-06,0.0008729640789367082,0.8909603740737588,0.1605925175333851,0.5300613496932516,0.04994662193076102,0.7701708748537845
lightgbm,55,2790,gbdt,52,4,0.005065190127136594,89,0.6977776827003788,1,0.7098920085284101,4.285075768716606e-05,4.709435848114097e-07,4.408880161741623e-05,0.890656670325006,0.1602811832058224,0.5269938650306748,0.049825885821768084,0.7701983646791206
lightgbm,56,1187,gbdt,39,12,0.007824594970630832,109,0.7683159142030778,1,0.7920312723373031,4.962098330163419e-06,2.614642552492958e-07,1.952310552474573e-05,0.888450287131285,0.15663547200954217,0.5276073619631901,0.049628895328148036,0.7572697763097972
lightgbm,57,1508,gbdt,184,4,0.009607331931219642,121,0.7365340704077948,1,0.7634623134710942,1.7764852611057807e-05,0.000266253933479755,0.00011680347391519073,0.8909401994091142,0.16075724493932633,0.5282208588957055,0.049787758629454525,0.7706010517761375
lightgbm,58,2014,gbdt,31,4,0.006441198170667684,134,0.6756054475671374,1,0.7286623297848608,0.0002269409428899069,1.8706391514290762e-06,1.7718638700281723e-06,0.8905630130992246,0.15970695326353687,0.5331288343558283,0.04973692237303645,0.770243162840645
lightgbm,59,1,gbdt,80,10,0.19845906551729384,88,0.7775375536115452,1,0.7351011027921642,2.1359483799285336e-06,1.3941373327045766e-07,0.0002599992477958875,0.8326171814695296,0.05936273125428157,0.3570552147239264,0.04479945096843069,0.9999907123170944
lightgbm,60,1285,gbdt,43,6,0.007643398150096303,241,0.7392787800665908,1,0.673246912097031,6.41679185157394e-05,3.233482038734319e-05,0.0005069636339207412,0.8875338778426589,0.15533525368975165,0.5251533742331288,0.04998474912307458,0.7504549788665472
lightgbm,61,2610,gbdt,56,4,0.005848925100191344,137,0.8181397717235755,1,0.7033982285333276,9.000613133978756e-05,3.911939649012608e-06,2.4319336519160697e-06,0.8906592238332846,0.16001682096883474,0.5325153374233129,0.04997839459102232,0.7693944663046425
lightgbm,62,2560,gbdt,65,4,0.005627464154486996,114,0.8013945219092603,1,0.6403801699404449,4.264948451646696e-06,9.720725444302594e-07,3.155454482272929e-05,0.8910932383724539,0.16041757627633618,0.5337423312883436,0.04992120380255198,0.7694025743033626
lightgbm,63,2770,gbdt,67,4,0.005513387289785592,117,0.798543281663407,1,0.6264081521047151,3.9025330510840377e-07,5.772951868897447e-07,3.7644106692715095e-05,0.8911571423536812,0.16126183558509216,0.5343558282208589,0.04999745818717909,0.7689624725340615
lightgbm,64,2367,gbdt,85,4,0.006748656018282741,111,0.7945158378883302,1,0.6025374423170593,3.4584995675356026e-07,1.233400063874039e-06,1.6099821137398033e-05,0.8914445348373381,0.1609218342595562,0.5404907975460123,0.04980682222561131,0.7696574426552183
lightgbm,65,1450,gbdt,97,-1,0.006866398267951204,111,0.7973997682918686,1,0.6098464337072134,3.506153475685198e-07,0.00011916046753557876,2.5643916533808197e-05,0.8873467232290192,0.15620666685375725,0.5220858895705521,0.04939377764221443,0.6936929989418007
lightgbm,66,3364,gbdt,81,4,0.005040964750077909,191,0.7532848857141016,1,0.6378391615946871,8.430807938078861e-08,1.129760632882191e-06,1.546921776285532e-05,0.8909571695183311,0.16054758608263947,0.5343558282208589,0.04994026739870876,0.7693972040745107
