stage,trial,best_iteration,boosting_type,num_leaves,max_depth,learning_rate,min_child_samples,subsample,subsample_freq,colsample_bytree,reg_alpha,reg_lambda,min_split_gain,val_auc,val_prauc,val_recall_at_fpr,val_fpr,val_threshold
lightgbm,88,1843,gbdt,58,10,0.006283589761027586,336,0.8779775117012688,1,0.6721009281504061,0.0004231505413787481,1.9091502791499227e-08,1.0744354018137187e-05,0.9470045855085645,0.4948698787129291,0.7386634844868735,0.049503300220014666,0.633474233150839
lightgbm,89,816,gbdt,65,12,0.014299402178781253,285,0.8991102827880406,1,0.6367195500547722,0.006202949013683452,2.519360429585706e-07,0.0011823843733324406,0.9470188346685324,0.49488334669116035,0.7344868735083532,0.04985665711047403,0.6155454337862184
lightgbm,90,466,gbdt,206,10,0.015971435397708504,225,0.6698235805117841,1,0.6782654347148317,0.00013915725059718766,6.113602699563676e-05,1.4328296964932328e-06,0.9433889506714925,0.4828780618641382,0.7189737470167065,0.049449963330888726,0.5333547163570928
lightgbm,91,1891,gbdt,35,12,0.009592542491407759,344,0.8473916283008412,1,0.6098852104357496,0.0034375101720305066,1.113694146053704e-07,3.3072589812034815e-05,0.947501078433073,0.49603266905540966,0.7422434367541766,0.04961664110940729,0.6478281747856857
lightgbm,92,1750,gbdt,46,12,0.009071852156550465,324,0.8653912217831989,1,0.6271530912274387,0.002006853565273137,3.654433922490403e-08,0.00012306726975001945,0.9475394660360014,0.497620722065408,0.7398568019093079,0.049649976665111006,0.6253417023307204
lightgbm,93,2512,gbdt,41,12,0.005021157027285908,319,0.7968920996380915,1,0.6466512269686814,0.0007560038508161734,1.7275980658381864e-06,0.0002419544982260803,0.9478435793889839,0.49682003722716384,0.736873508353222,0.04993666244416294,0.6595161740690597
lightgbm,94,2050,gbdt,52,12,0.007130296098904612,274,0.8199825226482926,1,0.6189798919453219,0.0012114615608745107,4.021488971282826e-07,2.2534561933194747e-05,0.9473425833798625,0.49723165814691356,0.7380668257756563,0.04985665711047403,0.6201805299461092
lightgbm,95,2930,gbdt,37,12,0.00574278329864033,300,0.8836245599139544,1,0.6345097041878526,0.0002704312510964054,5.266601823574325e-08,5.270475607412918e-05,0.9474724209935396,0.4968874406962356,0.7386634844868735,0.04957663844256284,0.6464714229346921
lightgbm,96,1684,gbdt,44,10,0.01004160685416969,332,0.8557851541950787,1,0.6558502031750034,0.0028606722243855296,4.990098899042205e-06,0.0002917901277708832,0.9475277110757263,0.4965520380369021,0.7416467780429594,0.04970331355423695,0.6259086005287007
lightgbm,97,514,gbdt,62,-1,0.030679693054134906,257,0.9165958246449752,1,0.6103978402887248,0.009271745350602911,2.1372777085300353e-07,0.007670999840507012,0.9463572432275119,0.48944842560516866,0.7350835322195705,0.04862990866057737,0.5967160858266107
lightgbm,98,2101,gbdt,31,12,0.008289103647312999,366,0.834590465080255,1,0.6424150859189169,2.73981997370304,2.6804262149478912e-05,0.11132341570973878,0.9476191730204448,0.49643923774764215,0.7410501193317423,0.04980332022134809,0.6614947131885818
lightgbm,99,1853,gbdt,51,6,0.006750104868286879,288,0.8722233839183556,1,0.669269582012867,6.300235862254082e-05,1.434851219214265e-06,0.00017528433210942256,0.9466830565156213,0.49487221985399693,0.7416467780429594,0.04976331755450363,0.6568791721356972
