stage,trial,best_iteration,boosting_type,num_leaves,max_depth,learning_rate,min_child_samples,subsample,subsample_freq,colsample_bytree,reg_alpha,reg_lambda,min_split_gain,val_auc,val_prauc,val_recall_at_fpr,val_fpr,val_threshold
lightgbm,66,2110,gbdt,166,4,0.007417049981178307,222,0.6556709217065976,1,0.8613390714326886,9.529389207808583e-08,4.873269398870078,3.778456766786669e-06,0.8930596463667827,0.14202735906727254,0.5263803680981595,0.04999745818717909,0.7791350324864679
lightgbm,67,1,gbdt,183,12,0.11936919157066611,197,0.6312501591553408,1,0.9768754088218422,2.1189413549404572e-07,0.035426033656755035,1.1943386062080704e-08,0.8204778849809425,0.058557766544096036,0.30122699386503066,0.03691983122362869,0.9951260159438141
lightgbm,68,607,gbdt,150,4,0.03075202175677454,129,0.6794461340150747,1,0.9139116624766467,6.783138100805608e-07,2.0162856265889997,1.3022867765699201e-07,0.8901222229915234,0.13869226471405288,0.5128834355828221,0.049800467693559045,0.7871572004384273
lightgbm,69,1175,gbdt,197,8,0.00568111807873899,399,0.6126557864000881,1,0.9390037182113649,6.96490667772441e-08,0.0018005160305091953,3.033519523541088e-08,0.8889025738739692,0.1391598283542444,0.5061349693251533,0.04972421330893193,0.7157048815208669
lightgbm,70,1949,gbdt,216,4,0.008283606437816985,155,0.6376231470399742,1,0.9847664460083496,2.00327526479184e-08,0.098624508514578,1.2075163669434388e-06,0.8927470150852691,0.14131848419393467,0.5276073619631901,0.04999110365512684,0.779154648258971
lightgbm,71,2013,gbdt,215,4,0.008351450005583658,135,0.6366438574080739,1,0.9832421730608603,2.5393367653689464e-08,0.12635323078711175,1.84119821796568e-06,0.8926135153333689,0.14181968605763257,0.5233128834355828,0.0499656855269178,0.7789095076914423
lightgbm,72,1547,gbdt,205,4,0.010809810451996731,197,0.6014247412967068,1,0.8923235590452413,1.638354255393529e-08,0.021431752444264554,5.062274693223578e-07,0.8928927482859917,0.14192262503289152,0.5269938650306748,0.049889431142290684,0.7799583034633023
lightgbm,73,1201,gbdt,234,4,0.013713134590143897,157,0.6189567716731622,1,0.993111635496989,3.0180128613357237e-06,0.35415516275831416,7.035241364642348e-07,0.8923587804662775,0.14149375399854042,0.5245398773006135,0.04998474912307458,0.7779448025606485
lightgbm,74,1566,gbdt,220,4,0.012044641316502949,149,0.6693998437233927,1,0.9732021437455862,4.157958209637695e-08,0.05414939906278157,2.841532433417438e-07,0.8927981086417582,0.1426041647599926,0.5233128834355828,0.04974327690508871,0.780057923479751
lightgbm,75,1622,gbdt,120,4,0.009414278516639197,315,0.6269914077207046,1,0.9303855710430764,2.3237356285995628e-08,0.006895399369457055,1.0847600721795957e-05,0.8925956719633056,0.14260071736812535,0.5257668711656441,0.04989578567434294,0.7794105306142761
lightgbm,76,546,gbdt,201,10,0.008000167950842707,119,0.6524388883336005,1,0.9568269869030127,1.1039851088518045e-08,0.11004596942149028,4.913765643054625e-05,0.885247856378531,0.13618733767494556,0.5067484662576687,0.0495717045396777,0.676993387956793
lightgbm,77,2013,gbdt,192,4,0.007211588219229475,223,0.6353067105568315,1,0.9073268166074443,1.1577166998912758e-07,0.4356265377600246,2.2879613096736945e-06,0.8926293003028657,0.1429933265969618,0.5239263803680981,0.04997839459102232,0.7790055668931518
lightgbm,78,961,gbdt,167,12,0.0058884475171388975,103,0.6878799733075749,1,0.9515338537224488,2.4895622092237237e-07,0.011585092170232592,3.766726005897334e-06,0.8894325613395572,0.13562308791955374,0.5147239263803681,0.04997204005897006,0.6853059475514323
lightgbm,79,787,gbdt,232,4,0.02124431331529285,174,0.6617879134184799,1,0.9869086969784376,5.0240020863938684e-08,0.046430444159500574,1.1951257959662574e-07,0.8919866777820297,0.140776180706232,0.5165644171779141,0.04999745818717909,0.7818483687072447
lightgbm,80,938,gbdt,245,6,0.010546456127727437,375,0.7161578691447288,1,0.9236166962490748,7.70337343744908e-08,0.0006720239609587115,4.554209936170713e-08,0.8901729266994203,0.13997551307300476,0.5159509202453988,0.04975598596919323,0.7539578978598444
lightgbm,81,1306,gbdt,155,6,0.008445943188983774,186,0.8074070240752572,1,0.7775231126793066,1.783023598786864e-08,9.49596370251913e-06,8.966355470772593e-07,0.8899456098838159,0.13849849952426563,0.5177914110429448,0.04998474912307458,0.7493575889713465
lightgbm,82,1531,gbdt,187,6,0.0065153959094309665,166,0.8920793472884911,1,0.9404935303636134,1.027697530377907e-08,0.0029233367272223586,3.674681261462544e-07,0.8882045031878699,0.13636146513776898,0.5141104294478528,0.049851303949977124,0.7480304481708556
lightgbm,83,1207,gbdt,137,6,0.0077194704318886646,156,0.6122610272860135,1,0.8465010608505908,3.300951632101836e-08,0.0001463213583757837,1.8995967902153948e-06,0.8897613518452158,0.14054054144805284,0.5122699386503068,0.04999110365512684,0.7522966449358734
lightgbm,84,1615,gbdt,172,4,0.009440932805234167,136,0.6431439123147298,1,0.9662219475952474,5.694870219156972e-07,0.02211148356730455,0.15404338452716584,0.8924156086955572,0.14237698850325764,0.5239263803680981,0.04959712266788674,0.7803008243199858
lightgbm,85,665,gbdt,102,6,0.014975941388186339,202,0.6129106649159417,1,0.735156118906948,6.239982559984125e-08,0.13325285023979275,0.07360879407886568,0.8899063521305849,0.13976237832569105,0.5184049079754601,0.04978140409740227,0.7581713133102524
lightgbm,86,3058,gbdt,214,4,0.00608633075868491,188,0.8293741756614865,1,0.8911801496155026,1.4275398752534015e-07,0.005075300047491242,1.86750266941345e-08,0.8926626050680939,0.14082056959642364,0.5190184049079755,0.04989578567434294,0.777480157694619
lightgbm,87,479,gbdt,31,8,0.040095813416154244,172,0.8509848561623201,1,0.9472153719598101,6.465652950817027e-06,3.3580043944457604e-05,1.2942613716692156e-07,0.8871847840223206,0.13384244224279773,0.5159509202453988,0.04998474912307458,0.7678186599314837
lightgbm,88,2924,gbdt,119,4,0.005458087105233686,216,0.6000002731947001,1,0.7524234066988784,0.00013078403254519278,0.015922199520054785,5.69391376637288e-06,0.8931011769373058,0.14326689685279265,0.5282208588957055,0.04999110365512684,0.7788925668844294
lightgbm,89,2986,gbdt,121,4,0.005424875262566657,215,0.624111434091222,1,0.6929048016822724,2.3298754636536154e-08,0.014596186163505817,4.641315722179553e-06,0.8934586719948052,0.14342310896183547,0.5269938650306748,0.04983224035382035,0.7796721639149095
lightgbm,90,3075,gbdt,98,4,0.005018412856460202,261,0.6063977007024444,1,0.9036537226863617,1.9589390385544803e-08,0.043799080114419624,1.062480640442306e-05,0.8927983581448572,0.14226176350149447,0.5282208588957055,0.049438259366580244,0.7798021360528578
lightgbm,91,3408,gbdt,83,4,0.0050308929219592445,252,0.60804182931854,1,0.9033479964921655,2.6333596109675537e-05,0.042172122746722294,9.38031156877995e-06,0.8928716535786696,0.14242278382142776,0.5276073619631901,0.04985765848202938,0.7790405258767106
lightgbm,92,2847,gbdt,98,4,0.006898447700677003,232,0.6312424322628263,1,0.6663445447090893,1.8988269935953223e-08,0.07778676769180738,1.6683533371396026e-05,0.8933762657993939,0.1431965657130786,0.5306748466257669,0.04984494941792486,0.7807405352531949
lightgbm,93,2851,gbdt,116,4,0.00677871572758807,231,0.6003835132979974,1,0.6387505624638733,3.0845313562221976e-08,0.023557823512788192,0.00012842625936025024,0.8931175115933172,0.1427555001404484,0.5276073619631901,0.0499656855269178,0.780648178246012
lightgbm,94,3055,gbdt,94,4,0.005550514657518785,263,0.6217382215790466,1,0.684630060256338,5.403316480397976e-08,0.0019502003345878865,1.5579136432107613e-05,0.8933259987219204,0.14352574790039174,0.5294478527607362,0.049641604392252556,0.7805894926497184
lightgbm,95,2857,gbdt,99,4,0.005787803888022936,271,0.6202317156183587,1,0.6759925464058896,1.994697993492461e-07,0.002001098145926631,2.0796319791311188e-05,0.893193344941465,0.1435482742087212,0.5325153374233129,0.04994026739870876,0.779566289550182
lightgbm,96,2849,gbdt,106,4,0.0055690325221369455,265,0.621216428698885,1,0.6773968346544137,1.4903226497329982e-07,0.0020699697888841256,2.2395389448448e-05,0.8934208722753093,0.14362117880629832,0.5325153374233129,0.04992755833460424,0.7797768814687622
lightgbm,97,2988,gbdt,98,4,0.00539458202284653,263,0.6235397155782721,1,0.6757028255517809,2.3049584271220003e-07,0.00039494413571325535,4.0476225358313265e-05,0.8935443568168769,0.1433262361494137,0.5319018404907976,0.04990849473844746,0.7795985499328371
lightgbm,98,1538,gbdt,98,10,0.00548424185928922,267,0.6221071082207067,1,0.6663234311984435,5.770116127734718e-07,0.0002908532129214073,4.2711016590865324e-05,0.8925075193996457,0.14133996804042614,0.5239263803680981,0.04992120380255198,0.7212502641458771
lightgbm,99,2859,gbdt,111,4,0.006206611147047248,284,0.6205802645151851,1,0.6772582362556728,1.275073974927936e-06,0.000940105265000619,1.8875931099330654e-05,0.8933937037269212,0.1430314979330469,0.5319018404907976,0.0499656855269178,0.780007121886228
