stage,trial,best_iteration,perf_recall_test,fairness_ratio_test,predictive_equality_age_test,thr_star,fpr_test,recall_val,fpr_val,fairness_ratio_val,predictive_equality_age_val,aeq_fpr_parity_age_test,aeq_fpr_parity_income_test,aeq_fpr_parity_employment_status_test,aeq_fpr_parity_age_val,aeq_fpr_parity_income_val,aeq_fpr_parity_employment_status_val,attribute_n_distinct_groups,attribute_is_degenerate
lightgbm,32,2191,0.5222376650451702,0.022761863495855805,0.4969915570114105,0.7661653982868736,0.056992460372429894,0.4950920245398773,0.04995933099486554,0.011715794190020995,0.43151369463976136,0.4969915570114105,0.21922275407521155,0.022761863495855805,0.43151369463976136,0.18742634413425377,0.011715794190020995,"{""test"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}, ""val"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}}","{""test"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}, ""val"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}}"
lightgbm,33,1099,0.5302293259207783,0.016256918388496324,0.5000475359884854,0.7683521619725605,0.056997407634615006,0.498159509202454,0.049578059071729956,0.014173169042285367,0.4333045819980864,0.5000475359884854,0.21716358080716403,0.016256918388496324,0.43330458199808636,0.18388745663782316,0.014173169042285367,"{""test"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}, ""val"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}}","{""test"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}, ""val"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}}"
lightgbm,34,567,0.5093815149409312,0.024031138033658854,0.49676533847150756,0.7388299436804314,0.053850948884887104,0.48282208588957054,0.04994026739870876,0.009295006724428165,0.45061137064348816,0.49676533847150756,0.21253172777152265,0.024031138033658854,0.4506113706434881,0.18788785927204066,0.009295006724428165,"{""test"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}, ""val"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}}","{""test"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}, ""val"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}}"
lightgbm,35,1169,0.5288394718554552,0.02608844617546317,0.49945288486460726,0.7672829366178057,0.05694298775057883,0.49570552147239266,0.04971785877687967,0.009440412673777248,0.4329521603888115,0.49945288486460726,0.20952706750747205,0.02608844617546317,0.4329521603888115,0.17963753795855933,0.009440412673777248,"{""test"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}, ""val"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}}","{""test"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}, ""val"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}}"
lightgbm,36,374,0.5024322446143155,0.028720556016401687,0.5061952576358661,0.6329604148208108,0.053707478281519005,0.47484662576687114,0.04967337705251385,0.0162875619795796,0.45539405465197746,0.5061952576358661,0.21781594547206112,0.028720556016401687,0.4553940546519775,0.17856586830850935,0.0162875619795796,"{""test"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}, ""val"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}}","{""test"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}, ""val"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}}"
lightgbm,37,1564,0.5295343988881167,0.028809157636765528,0.5017539158431611,0.7703721219652374,0.05727940157916609,0.48957055214723927,0.04980682222561131,0.01172438348194916,0.4266810532021509,0.5017539158431611,0.213781387798448,0.028809157636765528,0.4266810532021509,0.18441313651512395,0.01172438348194916,"{""test"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}, ""val"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}}","{""test"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}, ""val"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}}"
lightgbm,38,1185,0.5239749826268242,0.028852978011533876,0.49668079340215326,0.7679646936562202,0.05738824134723844,0.49938650306748467,0.04983224035382035,0.009397419755768273,0.43455422735492977,0.49668079340215326,0.21216784612439926,0.028852978011533876,0.4345542273549297,0.18179013008644862,0.009397419755768273,"{""test"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}, ""val"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}}","{""test"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}, ""val"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}}"
lightgbm,39,759,0.501737317581654,0.03511776604248498,0.4977585438201377,0.6458024771104819,0.05281202382601469,0.4736196319018405,0.04985765848202938,0.01868504053673569,0.4383910591508499,0.49775854382013773,0.20099379297061085,0.03511776604248498,0.4383910591508499,0.18458787777188762,0.01868504053673569,"{""test"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}, ""val"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}}","{""test"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}, ""val"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}}"
lightgbm,40,1591,0.5246699096594858,0.019672047582814885,0.4878162614480883,0.7680144851026999,0.05656699582451072,0.5,0.04933658685374409,0.011854750978042,0.43219102100891593,0.4878162614480883,0.20685028684035206,0.019672047582814885,0.43219102100891593,0.17984488730373938,0.011854750978042,"{""test"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}, ""val"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}}","{""test"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}, ""val"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}}"
lightgbm,41,1553,0.5302293259207783,0.022571803339518838,0.48812810927779765,0.7664401112319768,0.05745750301782993,0.498159509202454,0.04999110365512684,0.011729543105015883,0.4306034915208011,0.48812810927779765,0.21361823613186626,0.022571803339518838,0.430603491520801,0.18037342465826564,0.011729543105015883,"{""test"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}, ""val"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}}","{""test"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}, ""val"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}}"
