stage,trial,epoch,d_token,n_blocks,n_heads,ffn_hidden,dropout,lr,batch,val_auc,val_prauc,val_recall_at_fpr,val_fpr,val_threshold
ft_dense,5,8,64,4,8,192,0.20909313175279765,0.0008029015070298228,8192,0.8878651614300643,0.14818498791615764,0.5245398773006135,0.04997839459102232,0.039305564
ft_dense,6,1,48,4,4,256,0.3232481518257668,0.0012898078364194318,8192,0.8304115779729933,0.08965635581923688,0.39815950920245397,0.04998474912307458,0.032366987
ft_dense,6,2,48,4,4,256,0.3232481518257668,0.0012898078364194318,8192,0.8778143403777414,0.13048379224695275,0.48957055214723927,0.04985765848202938,0.06413009
ft_dense,6,3,48,4,4,256,0.3232481518257668,0.0012898078364194318,8192,0.8829895434030914,0.14039579868052193,0.5153374233128835,0.04990849473844746,0.036760136
ft_dense,6,4,48,4,4,256,0.3232481518257668,0.0012898078364194318,8192,0.8819620701490437,0.14285040374493063,0.5208588957055215,0.04995933099486554,0.023921514
ft_dense,6,5,48,4,4,256,0.3232481518257668,0.0012898078364194318,8192,0.8852313151027656,0.15182667971883038,0.5282208588957055,0.049864013014081644,0.059479054
ft_dense,6,6,48,4,4,256,0.3232481518257668,0.0012898078364194318,8192,0.8856617098977568,0.14875203904476259,0.5214723926380368,0.04990849473844746,0.052533004
ft_dense,6,7,48,4,4,256,0.3232481518257668,0.0012898078364194318,8192,0.8866504692373595,0.15254971253521415,0.5251533742331288,0.04985765848202938,0.06293129
ft_dense,6,8,48,4,4,256,0.3232481518257668,0.0012898078364194318,8192,0.8869355167817344,0.14761044578165067,0.5220858895705521,0.04971785877687967,0.046908937
ft_dense,7,1,48,2,8,128,0.16696440125951162,0.0005002983438043643,4096,0.8367516505409696,0.08736043886760567,0.41411042944785276,0.0499339128666565,0.025757197
ft_dense,7,2,48,2,8,128,0.16696440125951162,0.0005002983438043643,4096,0.8780355911492519,0.12875490596622838,0.49754601226993866,0.049825885821768084,0.02673547
ft_dense,7,3,48,2,8,128,0.16696440125951162,0.0005002983438043643,4096,0.8832760353365002,0.13509649177659572,0.50920245398773,0.04975598596919323,0.049407516
ft_dense,7,4,48,2,8,128,0.16696440125951162,0.0005002983438043643,4096,0.8863564746677944,0.14528595416503798,0.5153374233128835,0.04995297646281328,0.028118579
ft_dense,7,5,48,2,8,128,0.16696440125951162,0.0005002983438043643,4096,0.8871669932818171,0.1458893161996515,0.5214723926380368,0.049876722078186164,0.03868419
